央视频道-电信,#genre#
嘉佳卡通,http://117.169.26.2:6610/PLTV/88888888/224/3221226193/2/index.m3u8
嘉佳卡通,http://117.169.26.2:6610/PLTV/88888910/224/3221226193/index.m3u8
金鹰卡通,http://117.169.26.2:6610/PLTV/88888910/224/3221226246/index.m3u8
金鹰卡通,http://117.169.26.2:6610/PLTV/88888888/224/3221226246/2/index.m3u8
金鹰卡通,http://117.169.26.2:6610/PLTV/88888910/224/3221225721/index.m3u8
金鹰卡通,http://117.169.26.2:6610/PLTV/88888888/224/3221225721/2/index.m3u8
金鹰卡通,http://117.169.26.2:6610/PLTV/88888910/224/3221226198/index.m3u8
金鹰卡通,http://117.169.26.2:6610/PLTV/88888910/224/3221225554/index.m3u8
金鹰卡通,http://117.169.26.2:6610/PLTV/88888888/224/3221225554/2/index.m3u8
金鹰卡通,http://117.169.26.2:6610/PLTV/88888888/224/3221226198/2/index.m3u8
卡酷少儿,http://117.169.26.2:6610/PLTV/88888910/224/3221226362/index.m3u8
卡酷少儿,http://117.169.26.2:6610/PLTV/88888888/224/3221226362/2/index.m3u8
卡酷少儿,http://117.169.26.2:6610/PLTV/88888910/224/3221225677/index.m3u8
卡酷少儿,http://117.169.26.2:6610/PLTV/88888888/224/3221225677/2/index.m3u8
卡酷少儿,http://117.169.26.2:6610/PLTV/88888888/224/3221226360/2/index.m3u8
卡酷少儿,http://117.169.26.2:6610/PLTV/88888910/224/3221226360/index.m3u8
新动漫,http://117.169.26.2:6610/PLTV/88888910/224/3221226322/index.m3u8
新动漫,http://117.169.26.2:6610/PLTV/88888888/224/3221226322/2/index.m3u8
优漫卡通,http://117.169.26.2:6610/PLTV/88888910/224/3221225665/index.m3u8
优漫卡通,http://117.169.26.2:6610/PLTV/88888888/224/3221225665/2/index.m3u8
优优宝贝,http://117.169.26.2:6610/PLTV/88888910/224/3221226312/index.m3u8
优优宝贝,http://117.169.26.2:6610/PLTV/88888888/224/3221226312/2/index.m3u8
中国教育1,http://117.169.26.2:6610/PLTV/88888888/224/3221225917/2/index.m3u8
中国教育1,http://117.169.26.2:6610/PLTV/88888910/224/3221225917/index.m3u8
中国教育1,http://117.169.26.2:6610/PLTV/88888910/224/3221225661/index.m3u8
中国教育1,http://117.169.26.2:6610/PLTV/88888888/224/3221225661/2/index.m3u8
中国教育1,http://117.169.26.2:6610/PLTV/88888910/224/3221225563/index.m3u8
中国教育1,http://117.169.26.2:6610/PLTV/88888888/224/3221225563/2/index.m3u8
中国教育2,http://117.169.26.2:6610/PLTV/88888910/224/3221226242/index.m3u8
中国教育2,http://117.169.26.2:6610/PLTV/88888888/224/3221226242/2/index.m3u8
中国教育2,http://117.169.26.2:6610/PLTV/88888888/224/3221226350/2/index.m3u8
中国教育2,http://117.169.26.2:6610/PLTV/88888910/224/3221226350/index.m3u8
中国教育4,http://117.169.26.2:6610/PLTV/88888910/224/3221225937/index.m3u8
中国教育4,http://117.169.26.2:6610/PLTV/88888888/224/3221225937/2/index.m3u8
中国教育4,http://117.169.26.2:6610/PLTV/88888910/224/3221225969/index.m3u8
中国教育4,http://117.169.26.2:6610/PLTV/88888888/224/3221225969/2/index.m3u8
财富天下,http://117.169.26.2:6610/PLTV/88888910/224/3221226336/index.m3u8
财富天下,http://117.169.26.2:6610/PLTV/88888888/224/3221226336/2/index.m3u8
家庭理财,http://117.169.26.2:6610/PLTV/88888888/224/3221226314/2/index.m3u8
家庭理财,http://117.169.26.2:6610/PLTV/88888910/224/3221226314/index.m3u8
证券服务,http://117.169.26.2:6610/PLTV/88888910/224/3221226337/index.m3u8
证券服务,http://117.169.26.2:6610/PLTV/88888888/224/3221226337/2/index.m3u8
哒啵电竞,http://117.169.26.2:6610/PLTV/88888910/224/3221226265/index.m3u8
哒啵电竞,http://117.169.26.2:6610/PLTV/88888888/224/3221226265/2/index.m3u8
哒啵赛事,http://117.169.26.2:6610/PLTV/88888910/224/3221225653/index.m3u8
哒啵赛事,http://117.169.26.2:6610/PLTV/88888888/224/3221225653/2/index.m3u8
购物频道-移动,#genre#
购物1,http://117.169.26.2:6610/PLTV/88888910/224/3221225970/index.m3u8
购物1,http://117.169.26.2:6610/PLTV/88888888/224/3221225970/2/index.m3u8
购物2,http://117.169.26.2:6610/PLTV/88888910/224/3221225971/index.m3u8
购物2,http://117.169.26.2:6610/PLTV/88888888/224/3221225971/2/index.m3u8
购物3,http://117.169.26.2:6610/PLTV/88888910/224/3221225972/index.m3u8
购物3,http://117.169.26.2:6610/PLTV/88888888/224/3221225972/2/index.m3u8
购物4,http://117.169.26.2:6610/PLTV/88888910/224/3221225973/index.m3u8
购物4,http://117.169.26.2:6610/PLTV/88888888/224/3221225973/2/index.m3u8
购物5,http://117.169.26.2:6610/PLTV/88888910/224/3221225974/index.m3u8
购物5,http://117.169.26.2:6610/PLTV/88888888/224/3221225974/2/index.m3u8
购物6,http://117.169.26.2:6610/PLTV/88888910/224/3221225975/index.m3u8
购物6,http://117.169.26.2:6610/PLTV/88888888/224/3221225975/2/index.m3u8
购物7,http://117.169.26.2:6610/PLTV/88888910/224/3221225976/index.m3u8
购物7,http://117.169.26.2:6610/PLTV/88888888/224/3221225976/2/index.m3u8
购物8,http://117.169.26.2:6610/PLTV/88888910/224/3221226219/index.m3u8
购物8,http://117.169.26.2:6610/PLTV/88888888/224/3221226219/2/index.m3u8
购物9,http://117.169.26.2:6610/PLTV/88888910/224/3221226190/index.m3u8
购物9,http://117.169.26.2:6610/PLTV/88888888/224/3221226190/2/index.m3u8
购物10,http://117.169.26.2:6610/PLTV/88888910/224/3221226239/index.m3u8
购物10,http://117.169.26.2:6610/PLTV/88888888/224/3221226239/2/index.m3u8





CHC频道-电信,#genre#
CHC动作电影,rtsp://115.153.254.117/PLTV/88888888/224/3221226992/86128817.smil
CHC家庭影院,rtsp://115.153.254.117/PLTV/88888888/224/3221226959/86128800.smil
CHC影迷电影,rtsp://115.153.254.117/PLTV/88888888/224/3221226990/86128784.smil

卫视频道-电信,#genre#
安徽卫视,rtsp://115.153.254.117/PLTV/88888888/224/3221226622/51176344.smil
北京卫视[4K],rtsp://115.153.254.117/PLTV/88888888/224/3221227248/119886813.smil
北京卫视,rtsp://115.153.254.117/PLTV/88888888/224/3221225546/iptv51912.smil
兵团卫视,rtsp://115.153.254.117/PLTV/88888888/224/3221227278/123649594.smil
兵团卫视,rtsp://115.153.254.117/PLTV/88888888/224/3221225753/iptv101723.smil
东方卫视,rtsp://115.153.254.117/PLTV/88888888/224/3221225770/10000100000000060000000000913526_0.smil
东南卫视,rtsp://115.153.254.117/PLTV/88888888/224/3221226677/51176347.smil
甘肃卫视,rtsp://115.153.254.117/PLTV/88888888/224/3221227039/87447727.smil
广东卫视[4K],rtsp://115.153.254.117/PLTV/88888888/224/3221227267/122676407.smil
广东卫视,rtsp://115.153.254.117/PLTV/88888888/224/3221225957/10000100000000060000000000913519_0.smil
广西卫视,rtsp://115.153.254.117/PLTV/88888888/224/3221226954/71778425.smil
贵州卫视,rtsp://115.153.254.117/PLTV/88888888/224/3221226833/59814738.smil
海南卫视,rtsp://115.153.254.117/PLTV/88888888/224/3221226933/70442779.smil
河北卫视,rtsp://115.153.254.117/PLTV/88888888/224/3221226821/59781859.smil
河南卫视,rtsp://115.153.254.117/PLTV/88888888/224/3221226842/59814787.smil
黑龙江卫视,rtsp://115.153.254.117/PLTV/88888888/224/3221225584/10000100000000060000000000031778_0.smil
湖北卫视,rtsp://115.153.254.117/PLTV/88888888/224/3221225827/10000100000000060000000000470332_2.smil
湖南卫视,rtsp://115.153.254.117/PLTV/88888888/224/3221225697/iptv8039.smil
吉林卫视,rtsp://115.153.254.117/PLTV/88888888/224/3221226831/59814731.smil
江苏卫视,rtsp://115.153.254.117/PLTV/88888888/224/3221225766/10000100000000060000000000913517_0.smil
辽宁卫视,rtsp://115.153.254.117/PLTV/88888888/224/3221226649/46098370.smil
内蒙古卫视,rtsp://115.153.254.117/PLTV/88888888/224/3221225591/iptv7986.smil
宁夏卫视,rtsp://115.153.254.117/PLTV/88888888/224/3221225747/iptv101619.smil
青海卫视,rtsp://115.153.254.117/PLTV/88888888/224/3221225589/iptv7985.smil
三沙卫视,rtsp://115.153.254.117/PLTV/88888888/224/3221226984/85722645.smil
厦门卫视,rtsp://115.153.254.117/PLTV/88888888/224/3221226982/85722609.smil
山东教育,rtsp://115.153.254.117/PLTV/88888888/224/3221226980/85722602.smil
山东卫视,rtsp://115.153.254.117/PLTV/88888888/224/3221225919/10000100000000060000000000811554_0.smil
山西卫视,rtsp://115.153.254.117/PLTV/88888888/224/3221225551/iptv7966.smil
陕西卫视,rtsp://115.153.254.117/PLTV/88888888/224/3221225755/iptv101726.smil
深圳卫视,rtsp://115.153.254.117/PLTV/88888888/224/3221225764/10000100000000060000000000913503_0.smil
四川卫视,rtsp://115.153.254.117/PLTV/88888888/224/3221226693/51813384.smil
天津卫视,rtsp://115.153.254.117/PLTV/88888888/224/3221226652/46098366.smil
西藏卫视,rtsp://115.153.254.117/PLTV/88888888/224/3221227276/123649585.smil
西藏卫视,rtsp://115.153.254.117/PLTV/88888888/224/3221225570/iptv101725.smil
新疆卫视,rtsp://115.153.254.117/PLTV/88888888/224/3221227273/123649589.smil
新疆卫视,rtsp://115.153.254.117/PLTV/88888888/224/3221225550/iptv61197.smil
云南卫视,rtsp://115.153.254.117/PLTV/88888888/224/3221226937/72640386.smil
浙江卫视,rtsp://115.153.254.117/PLTV/88888888/224/3221225768/10000100000000060000000000913518_0.smil
重庆卫视,rtsp://115.153.254.117/PLTV/88888888/224/3221226638/51813388.smil

浙江卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221225768/10000100000000060000000000913518_0.smil
江苏卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221225766/10000100000000060000000000913517_0.smil
东方卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221225770/10000100000000060000000000913526_0.smil
北京卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221225546/iptv51912.smil
广东卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221225957/10000100000000060000000000913519_0.smil
深圳卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221225764/10000100000000060000000000913503_0.smil
湖北卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221225827/10000100000000060000000000470332_2.smil
山东卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221225919/10000100000000060000000000811554_0.smil
黑龙江卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221225584/10000100000000060000000000031778_0.smil
湖南卫视,rtsp://115.153.230.145/PLTV/88888888/224/3221225697/iptv8039.smil
天津卫视,rtsp://115.153.230.145/PLTV/88888888/224/3221226652/46098366.smil
安徽卫视,rtsp://115.153.230.145/PLTV/88888888/224/3221226622/51176344.smil
辽宁卫视,rtsp://115.153.230.145/PLTV/88888888/224/3221226649/46098370.smil
东南卫视,rtsp://115.153.230.145/PLTV/88888888/224/3221226677/51176347.smil
云南卫视,rtsp://115.153.230.145/PLTV/88888888/224/3221226937/72640386.smil
吉林卫视,rtsp://115.153.230.145/PLTV/88888888/224/3221226831/59814731.smil
西藏卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221225570/iptv101725.smil
广西卫视,rtsp://115.153.230.145/PLTV/88888888/224/3221226954/71778425.smil
宁夏卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221225747/iptv101619.smil
河南卫视,rtsp://115.153.230.145/PLTV/88888888/224/3221226842/59814787.smil
重庆卫视,rtsp://115.153.230.145/PLTV/88888888/224/3221226638/51813388.smil
甘肃卫视,rtsp://115.153.230.145/PLTV/88888888/224/3221227039/87447727.smil
海南卫视,rtsp://115.153.230.145/PLTV/88888888/224/3221226933/70442779.smil
四川卫视,rtsp://115.153.230.145/PLTV/88888888/224/3221226693/51813384.smil
山西卫视,rtsp://115.153.230.145/PLTV/88888888/224/3221225551/iptv7966.smil
贵州卫视,rtsp://115.153.230.145/PLTV/88888888/224/3221226833/59814738.smil
青海卫视,rtsp://115.153.230.145/PLTV/88888888/224/3221225589/iptv7985.smil
陕西卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221225755/iptv101726.smil
内蒙古卫视,rtsp://115.153.230.145/PLTV/88888888/224/3221225591/iptv7986.smil
新疆卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221225550/iptv61197.smil
兵团卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221225753/iptv101723.smil
河北卫视,rtsp://115.153.230.145/PLTV/88888888/224/3221226821/59781859.smil
厦门卫视,rtsp://115.153.230.145/PLTV/88888888/224/3221226982/85722609.smil
三沙卫视,rtsp://115.153.230.145/PLTV/88888888/224/3221226984/85722645.smil


华数频道-电信,#genre#
华数-,rtsp://115.153.254.117/PLTV/88888888/224/3221226981/86440822.smil
华数-爱大剧,rtsp://115.153.254.117/PLTV/88888888/224/3221227014/86441032.smil
华数-爱电影,rtsp://115.153.254.117/PLTV/88888888/224/3221226985/86441021.smil
华数-城市剧场,rtsp://115.153.254.117/PLTV/88888888/224/3221227018/86441003.smil
华数-谍战剧场,rtsp://115.153.254.117/PLTV/88888888/224/3221227016/86441085.smil
华数-动画,rtsp://115.153.254.117/PLTV/88888888/224/3221227009/86502150.smil
华数-动作影院,rtsp://115.153.254.117/PLTV/88888888/224/3221226999/86441130.smil
华数-古装剧场,rtsp://115.153.254.117/PLTV/88888888/224/3221227020/86441115.smil
华数-光影,rtsp://115.153.254.117/PLTV/88888888/224/3221227013/86502094.smil
华数-家庭影院,rtsp://115.153.254.117/PLTV/88888888/224/3221227022/86441136.smil
华数-经典电影,rtsp://115.153.254.117/PLTV/88888888/224/3221227010/86440860.smil
华数-精选,rtsp://115.153.254.117/PLTV/88888888/224/3221227005/86441212.smil
华数-军旅剧场,rtsp://115.153.254.117/PLTV/88888888/224/3221226995/86441107.smil
华数-热播剧场,rtsp://115.153.254.117/PLTV/88888888/224/3221227008/86440955.smil
华数-少儿动画,rtsp://115.153.254.117/PLTV/88888888/224/3221227006/86440922.smil
华数-武侠剧场,rtsp://115.153.254.117/PLTV/88888888/224/3221227003/86441017.smil
华数-喜剧影院,rtsp://115.153.254.117/PLTV/88888888/224/3221226997/86441126.smil
华数-星影,rtsp://115.153.254.117/PLTV/88888888/224/3221227042/86502073.smil
华数-红色影院,rtsp://115.153.254.117/PLTV/88888888/224/3221227036/86502103.smil

IPTV频道-电信,#genre#
IPTV收视指南,rtsp://115.153.254.117/PLTV/88888888/224/3221226987/86440886.smil
IPTV法治,rtsp://115.153.254.117/PLTV/88888888/224/3221226993/86440997.smil
IPTV相声小品,rtsp://115.153.254.117/PLTV/88888888/224/3221226989/86441091.smil
IPTV野外,rtsp://115.153.254.117/PLTV/88888888/224/3221226991/86441042.smil
IPTV生活,rtsp://115.153.254.117/PLTV/88888888/224/3221227024/86441150.smil
IPTV体育,rtsp://115.153.254.117/PLTV/88888888/224/3221227012/86440946.smil
IPTV体育,rtsp://115.153.254.117/PLTV/88888888/224/3221227044/86502115.smil
IPTV综艺,rtsp://115.153.254.117/PLTV/88888888/224/3221226983/86440966.smil
IPTV好学生,rtsp://115.153.254.117/PLTV/88888888/224/3221227026/86441141.smil
IPTV经典剧场,rtsp://115.153.254.117/PLTV/88888888/224/3221227034/86502060.smil

其他频道-电信,#genre#
茶频道,rtsp://115.153.254.117/PLTV/88888888/224/3221226832/59781969.smil
金鹰纪实,rtsp://115.153.254.117/PLTV/88888888/224/3221226823/59781863.smil
金鹰卡通,rtsp://115.153.254.117/PLTV/88888888/224/3221226972/80382319.smil
快乐垂钓,rtsp://115.153.254.117/PLTV/88888888/224/3221226834/59781974.smil
先锋乒羽,rtsp://115.153.254.117/PLTV/88888888/224/3221226935/72307307.smil
风尚购物,rtsp://115.153.254.117/PLTV/88888888/224/3221227049/90141188.smil
环球旅游,rtsp://115.153.254.117/PLTV/88888888/224/3221227033/86502177.smil
环球奇观,rtsp://115.153.254.117/PLTV/88888888/224/3221226977/86128939.smil
嘉佳卡通,rtsp://115.153.254.117/PLTV/88888888/224/3221225588/10000100000000060000000000140157_0.smil
卡酷少儿,rtsp://115.153.254.117/PLTV/88888888/224/3221225566/iptv101695.smil
梨园频道,rtsp://115.153.254.117/PLTV/88888888/224/3221226822/59781815.smil
文物宝库,rtsp://115.153.254.117/PLTV/88888888/224/3221226808/59781526.smil
武术世界,rtsp://115.153.254.117/PLTV/88888888/224/3221226824/59781846.smil
生态环境,rtsp://115.153.254.117/PLTV/88888888/224/3221227029/86502215.smil
四海钓鱼,rtsp://115.153.254.117/PLTV/88888888/224/3221227048/86502173.smil
新动漫,rtsp://115.153.254.117/PLTV/88888888/224/3221226973/86129004.smil
音乐现场,rtsp://115.153.254.117/PLTV/88888888/224/3221227001/86441055.smil
中国天气,rtsp://115.153.254.117/PLTV/88888888/224/3221227056/89471929.smil
国学,rtsp://115.153.254.117/PLTV/88888888/224/3221226797/59781463.smil
国学,rtsp://115.153.254.117/PLTV/88888888/224/3221227028/86441216.smil
足球,rtsp://115.153.254.117/PLTV/88888888/224/3221227019/86502107.smil
地理,rtsp://115.153.254.117/PLTV/88888888/224/3221227040/86502111.smil
鉴赏,rtsp://115.153.254.117/PLTV/88888888/224/3221227011/86502050.smil
解密,rtsp://115.153.254.117/PLTV/88888888/224/3221227023/86502069.smil
军事,rtsp://115.153.254.117/PLTV/88888888/224/3221227038/86502156.smil
美人,rtsp://115.153.254.117/PLTV/88888888/224/3221227015/86502099.smil
美妆,rtsp://115.153.254.117/PLTV/88888888/224/3221227021/86502160.smil
墨宝,rtsp://115.153.254.117/PLTV/88888888/224/3221227032/86502054.smil
汽摩,rtsp://115.153.254.117/PLTV/88888888/224/3221226819/59781852.smil
书画,rtsp://115.153.254.117/PLTV/88888888/224/3221226971/86128924.smil
戏曲,rtsp://115.153.254.117/PLTV/88888888/224/3221227030/86441159.smil
早教,rtsp://115.153.254.117/PLTV/88888888/224/3221227007/86441065.smil
中国教育1台,rtsp://115.153.254.117/PLTV/88888888/224/3221226858/63768493.smil
中国教育2台,rtsp://115.153.254.117/PLTV/88888888/224/3221226978/85722625.smil
中国教育4台,rtsp://115.153.254.117/PLTV/88888888/224/3221226905/65242632.smil
优优宝贝,rtsp://115.153.254.117/PLTV/88888888/224/3221227050/86502131.smil
财富天下,rtsp://115.153.254.117/PLTV/88888888/224/3221227068/95616594.smil
游戏风云,rtsp://115.153.254.117/PLTV/88888888/224/3221225615/iptv7998.smil
爱上4K,rtsp://115.153.254.117/PLTV/88888888/224/3221227025/86502164.smil

直播频道-电信,#genre#
直播室101,rtsp://115.153.254.117/PLTV/88888888/224/3221226231/10000100000000060000000001398612_0.smil
直播室102,rtsp://115.153.254.117/PLTV/88888888/224/3221226208/10000100000000060000000001398613_0.smil
直播室103,rtsp://115.153.254.117/PLTV/88888888/224/3221226234/10000100000000060000000001398614_0.smil
直播室104,rtsp://115.153.254.117/PLTV/88888888/224/3221226228/10000100000000060000000001398576_0.smil
直播室105,rtsp://115.153.254.117/PLTV/88888888/224/3221226211/10000100000000060000000001398615_0.smil
直播室106,rtsp://115.153.254.117/PLTV/88888888/224/3221226237/10000100000000060000000001398616_0.smil
直播室107,rtsp://115.153.254.117/PLTV/88888888/224/3221226214/10000100000000060000000001398617_0.smil
直播室108,rtsp://115.153.254.117/PLTV/88888888/224/3221226252/10000100000000060000000001408355_0.smil
直播室109,rtsp://115.153.254.117/PLTV/88888888/224/3221226226/10000100000000060000000001408356_0.smil
直播室110,rtsp://115.153.254.117/PLTV/88888888/224/3221226255/10000100000000060000000001408357_0.smil
直播室111,rtsp://115.153.254.117/PLTV/88888888/224/3221226229/10000100000000060000000001408358_0.smil


电影频道-电信,#genre#
CHC高清电影,rtsp://115.153.230.145/PLTV/88888888/224/3221226990/86128784.smil
CHC家庭影院,rtsp://115.153.230.145/PLTV/88888888/224/3221226959/86128800.smil
CHC动作电影,rtsp://115.153.230.145/PLTV/88888888/224/3221226992/86128817.smil
华数精彩影视,rtsp://115.153.230.145/PLTV/88888888/224/3221227052/86502219.smil
热播剧场,rtsp://115.153.230.145/PLTV/88888888/224/3221227008/86440955.smil
经典电影,rtsp://115.153.230.145/PLTV/88888888/224/3221227010/86440860.smil
爱综艺,rtsp://115.153.230.145/PLTV/88888888/224/3221226983/86440966.smil
爱体育,rtsp://115.153.230.145/PLTV/88888888/224/3221227012/86440946.smil
爱电影,rtsp://115.153.230.145/PLTV/88888888/224/3221226985/86441021.smil
爱大剧,rtsp://115.153.230.145/PLTV/88888888/224/3221227014/86441032.smil
收视指南,rtsp://115.153.230.145/PLTV/88888888/224/3221226987/86440886.smil
IPTV谍战剧场,rtsp://115.153.230.145/PLTV/88888888/224/3221227016/86441085.smil
IPTV相声小品,rtsp://115.153.230.145/PLTV/88888888/224/3221226989/86441091.smil
IPTV野外,rtsp://115.153.230.145/PLTV/88888888/224/3221226991/86441042.smil
IPTV法治,rtsp://115.153.230.145/PLTV/88888888/224/3221226993/86440997.smil
城市剧场,rtsp://115.153.230.145/PLTV/88888888/224/3221227018/86441003.smil
军旅剧场,rtsp://115.153.230.145/PLTV/88888888/224/3221226995/86441107.smil
古装剧场,rtsp://115.153.230.145/PLTV/88888888/224/3221227020/86441115.smil
喜剧影院,rtsp://115.153.230.145/PLTV/88888888/224/3221226997/86441126.smil
动作影院,rtsp://115.153.230.145/PLTV/88888888/224/3221226999/86441130.smil
家庭影院,rtsp://115.153.230.145/PLTV/88888888/224/3221227022/86441136.smil
音乐现场,rtsp://115.153.230.145/PLTV/88888888/224/3221227001/86441055.smil
武侠剧场,rtsp://115.153.230.145/PLTV/88888888/224/3221227003/86441017.smil
爱生活,rtsp://115.153.230.145/PLTV/88888888/224/3221227024/86441150.smil

特色频道-电信,#genre#
精选,rtsp://115.153.230.145/PLTV/88888888/224/3221227005/86441212.smil
国学,rtsp://115.153.230.145/PLTV/88888888/224/3221227028/86441216.smil
戏曲,rtsp://115.153.230.145/PLTV/88888888/224/3221227030/86441159.smil
鉴赏,rtsp://115.153.230.145/PLTV/88888888/224/3221227011/86502050.smil
墨宝,rtsp://115.153.230.145/PLTV/88888888/224/3221227032/86502054.smil
光影,rtsp://115.153.230.145/PLTV/88888888/224/3221227013/86502094.smil
台球,rtsp://115.153.230.145/PLTV/88888888/224/3221227034/86502060.smil
美人,rtsp://115.153.230.145/PLTV/88888888/224/3221227015/86502099.smil
武术,rtsp://115.153.230.145/PLTV/88888888/224/3221227017/86502065.smil
高网,rtsp://115.153.230.145/PLTV/88888888/224/3221227036/86502103.smil
足球,rtsp://115.153.230.145/PLTV/88888888/224/3221227019/86502107.smil
军事,rtsp://115.153.230.145/PLTV/88888888/224/3221227038/86502156.smil
地理,rtsp://115.153.230.145/PLTV/88888888/224/3221227040/86502111.smil
解密,rtsp://115.153.230.145/PLTV/88888888/224/3221227023/86502069.smil
星影,rtsp://115.153.230.145/PLTV/88888888/224/3221227042/86502073.smil
爱体育高清,rtsp://115.153.230.145/PLTV/88888888/224/3221227044/86502115.smil
爱上4K,rtsp://115.153.230.145/PLTV/88888888/224/3221227025/86502164.smil

儿童频道-电信,#genre#
金鹰卡通,rtsp://115.153.254.81/PLTV/88888888/224/3221226972/80382319.smil
炫动卡通,rtsp://115.153.254.81/PLTV/88888888/224/3221225583/iptv7982.smil
卡酷卡通,rtsp://115.153.254.81/PLTV/88888888/224/3221225566/iptv101695.smil
嘉佳卡通,rtsp://115.153.254.81/PLTV/88888888/224/3221225588/10000100000000060000000000140157_0.smil
动画,rtsp://115.153.230.145/PLTV/88888888/224/3221227009/86502150.smil
好学生,rtsp://115.153.254.81/PLTV/88888888/224/3221227026/86441141.smil
早教,rtsp://115.153.230.145/PLTV/88888888/224/3221227007/86441065.smil




咪咕视频频道,-移动,#genre#
咪咕视频1,http://39.135.140.104:6610/PLTV/88888888/224/3221226240/1/index.m3u8?fmt=ts2hls
咪咕视频2,http://39.135.140.104:6610/PLTV/88888888/224/3221226238/1/index.m3u8?fmt=ts2hls
咪咕视频3,http://39.135.140.104:6610/PLTV/88888888/224/3221226235/1/index.m3u8?fmt=ts2hls
咪咕视频4,http://39.135.140.104:6610/PLTV/88888888/224/3221226241/1/index.m3u8?fmt=ts2hls

纪实频道,-移动,#genre#
北京纪实科教,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225676/index.m3u8
湖南金鹰纪实,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225595/index.m3u8?fmt=ts2hls

少儿频道,-移动,#genre#
湖南金鹰卡通,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226246/index.m3u8?fmt=ts2hls
动画世界,http://39.135.140.104:6610/PLTV/88888888/224/3221226272/1/index.m3u8?fmt=ts2hls
黑莓动画,http://39.135.140.104:6610/PLTV/88888888/224/3221225672/1/index.m3u8?fmt=ts2hls3
畅享影院,http://39.135.140.104:6610/PLTV/88888888/224/3221226300/1/index.m3u8?fmt=ts2hls
北京卡酷少儿 标清,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225677/index.m3u8
上海哈哈炫动 标清,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225720/index.m3u8
广东嘉佳卡通 标清,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226193/index.m3u8
江苏优漫卡通 标清,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225665/index.m3u8
黑龙江少儿,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226304/index.m3u8
CCTV14,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225640/index.m3u8?
KAKU少儿,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225677/index.m3u8?
湖南金鹰卡通,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225721/index.m3u8?
黑莓动画,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225672/index.m3u8?
优漫卡通,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225665/index.m3u8?
哈哈炫动,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225720/index.m3u8?
嘉佳卡通,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226193/index.m3u8?


电影频道,-移动,#genre#
黑莓电影,http://39.135.140.104:6610/PLTV/88888888/224/3221225764/1/index.m3u8?fmt=ts2hls
超级电影,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225766/index.m3u8
明星大片,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225716/index.m3u8
黑龙江影视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m3u8

剧场频道,-移动,#genre#
超级电视剧,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225625/index.m3u8
古装剧场,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225678/index.m3u8
海外剧场,http://39.135.140.104:6610/PLTV/88888888/224/3221225716/1/index.m3u8?fmt=ts2hls
欢乐剧场,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226210/index.m3u8
家庭剧场,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225713/index.m3u8
精品大剧,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225714/index.m3u8
军旅剧场,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225669/index.m3u8
品质大剧,http://39.135.140.104:6610/PLTV/88888888/224/3221226266/1/index.m3u8?fmt=ts2hls
追番必看,http://39.135.140.104:6610/PLTV/88888888/224/3221226269/1/index.m3u8?fmt=ts2hls

综艺频道,-移动,#genre#
